"","zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"3355","50602","Misc",3802,220,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15,19.0605700712589,94.6555819477435,0.534441805225653
"3356","50602","Distilled Spirits",428,18,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15,19.0605700712589,94.6555819477435,0.534441805225653
"3357","50602","Amaretto",53,8,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15,19.0605700712589,94.6555819477435,0.534441805225653
"3358","50602","Schnapps",3424,313,91.7,16.4,2.3,32098,1684,1594,9,0,66,0,0,15,19.0605700712589,94.6555819477435,0.534441805225653
"3359","51640","Rum",5007,275,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3360","51640","Whisky",8931,592,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3361","51640","Gin",70,8,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3362","51640","Vodka",3523,365,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3363","51640","Misc",1100,46,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3364","51640","Brandy",124,7,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3365","51640","Tequila",386,17,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3366","51640","Schnapps",575,30,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3367","51640","Distilled Spirits",726,34,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3368","51640","Amaretto",24,4,92.4,22.7,3.1,27898,1552,1522,0,5,0,0,0,25,17.9755154639175,98.0670103092783,0
"3369","50598","Rum",2786,211,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3370","50598","Whisky",4487,348,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3371","50598","Gin",82,9,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3372","50598","Vodka",1568,150,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3373","50598","Misc",2291,109,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3374","50598","Brandy",109,6,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3375","50598","Schnapps",1432,111,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3376","50598","Tequila",497,20,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3377","50598","Amaretto",54,7,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3378","50598","Distilled Spirits",38,2,97.7,14.7,2,30134,826,807,12,5,0,0,2,0,36.4818401937046,97.6997578692494,1.45278450363196
"3379","50244","Rum",6146,400,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3380","50244","Whisky",19447,1184,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3381","50244","Gin",104,6,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3382","50244","Vodka",13971,1391,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3383","50244","Brandy",171,12,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3384","50244","Tequila",551,25,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3385","50244","Misc",1833,88,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3386","50244","Schnapps",506,42,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3387","50244","Distilled Spirits",564,24,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3388","50244","Amaretto",117,17,98.2,37.7,1.2,37135,1923,1909,0,7,0,0,0,7,19.3109724388976,99.2719708788352,0
"3389","50276","Misc",1325,96,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3390","50276","Whisky",12956,885,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3391","50276","Gin",40,3,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3392","50276","Vodka",7871,801,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3393","50276","Rum",5058,342,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3394","50276","Brandy",134,7,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3395","50276","Tequila",413,18,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3396","50276","Schnapps",357,26,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3397","50276","Distilled Spirits",333,15,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3398","50276","Amaretto",7,1,86.2,20,3.3,35750,3151,2796,98,0,0,0,7,250,11.3456045699778,88.73373532212,3.11012377023167
"3399","52626","Whisky",15272,972,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3400","52626","Gin",254,18,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3401","52626","Vodka",5190,607,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3402","52626","Rum",2626,163,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3403","52626","Brandy",158,11,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3404","52626","Misc",1116,52,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3405","52626","Tequila",772,40,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3406","52626","Schnapps",1907,116,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3407","52626","Distilled Spirits",307,15,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3408","52626","Amaretto",41,4,89.4,12.9,3.4,30735,1591,1509,0,0,0,0,0,82,19.3180389692018,94.8460087994972,0
"3409","52751","Whisky",15887,1163,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3410","52751","Gin",410,43,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3411","52751","Vodka",7217,752,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3412","52751","Rum",6083,365,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3413","52751","Brandy",582,45,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3414","52751","Tequila",841,39,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3415","52751","Misc",1822,88,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3416","52751","Schnapps",4292,453,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3417","52751","Amaretto",106,17,97.6,17.9,2.7,36375,924,916,1,0,0,0,0,7,39.3668831168831,99.1341991341991,0.108225108225108
"3418","52046","Whisky",13997,1018,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3419","52046","Gin",107,12,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3420","52046","Vodka",7236,773,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3421","52046","Misc",807,39,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3422","52046","Rum",5328,332,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3423","52046","Brandy",85,7,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3424","52046","Schnapps",1134,108,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3425","52046","Amaretto",37,6,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3426","52046","Distilled Spirits",19,0,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3427","52046","Tequila",311,11,95.1,15.5,3.7,34080,2149,2141,0,0,0,0,5,3,15.8585388552815,99.6277338296882,0
"3428","51247","Rum",31625,2029,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3429","51247","Whisky",48714,3416,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3430","51247","Gin",566,48,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3431","51247","Vodka",20014,2113,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3432","51247","Misc",7105,340,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3433","51247","Brandy",2266,156,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3434","51247","Tequila",8798,303,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3435","51247","Amaretto",666,66,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3436","51247","Schnapps",8875,582,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3437","51247","Distilled Spirits",79,2,89.4,19.7,2.5,26852,5223,5112,23,17,32,0,23,16,5.14110664369136,97.874784606548,0.440359946390963
"3438","51561","Misc",8587,428,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3439","51561","Whisky",46552,2828,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3440","51561","Vodka",16577,1577,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3441","51561","Rum",10438,742,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3442","51561","Schnapps",5209,373,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3443","51561","Distilled Spirits",1163,47,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3444","51561","Gin",925,70,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3445","51561","Brandy",1447,102,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3446","51561","Tequila",4537,217,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3447","51561","Amaretto",298,30,87.4,12.6,1.9,35474,1288,1241,19,4,9,0,0,15,27.5419254658385,96.3509316770186,1.47515527950311
"3448","50540","Rum",6689,437,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3449","50540","Whisky",4961,378,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3450","50540","Gin",68,4,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3451","50540","Vodka",2232,281,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3452","50540","Brandy",29,1,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3453","50540","Misc",462,22,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3454","50540","Tequila",224,9,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3455","50540","Schnapps",228,15,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3456","50540","Amaretto",36,5,89.2,15.8,3.4,27500,798,778,2,0,0,2,0,16,34.4611528822055,97.4937343358396,0.25062656641604
"3457","50846","Misc",3199,211,92.5,10,6.1,30532,1054,1049,0,0,1,0,0,4,28.9677419354839,99.5256166982922,0
"3458","50846","Gin",225,19,92.5,10,6.1,30532,1054,1049,0,0,1,0,0,4,28.9677419354839,99.5256166982922,0
"3459","50846","Rum",4422,315,92.5,10,6.1,30532,1054,1049,0,0,1,0,0,4,28.9677419354839,99.5256166982922,0
"3460","50846","Brandy",2792,260,92.5,10,6.1,30532,1054,1049,0,0,1,0,0,4,28.9677419354839,99.5256166982922,0
"3461","50846","Amaretto",342,49,92.5,10,6.1,30532,1054,1049,0,0,1,0,0,4,28.9677419354839,99.5256166982922,0
"3462","50846","Distilled Spirits",944,81,92.5,10,6.1,30532,1054,1049,0,0,1,0,0,4,28.9677419354839,99.5256166982922,0
"3463","50161","Rum",4414,273,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3464","50161","Whisky",18549,1434,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3465","50161","Gin",74,5,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3466","50161","Vodka",5169,540,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3467","50161","Brandy",1054,88,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3468","50161","Misc",747,37,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3469","50161","Tequila",400,18,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3470","50161","Schnapps",683,68,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3471","50161","Distilled Spirits",322,14,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3472","50161","Amaretto",30,4,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9,23.487917146145,98.2738780207135,0
"3473","50261","Rum",2930,194,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3474","50261","Misc",621,32,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3475","50261","Whisky",8268,505,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3476","50261","Gin",143,11,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3477","50261","Vodka",5150,579,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3478","50261","Brandy",145,10,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3479","50261","Tequila",348,15,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3480","50261","Schnapps",264,18,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3481","50261","Distilled Spirits",249,11,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3482","50261","Amaretto",30,4,96.9,36.4,1.2,39846,2487,2443,0,0,15,18,0,11,16.021712907117,98.2308001608364,0
"3483","50251","Rum",3732,232,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3484","50251","Whisky",5614,349,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3485","50251","Gin",66,5,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3486","50251","Vodka",2670,241,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3487","50251","Brandy",346,31,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3488","50251","Tequila",511,17,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3489","50251","Misc",420,19,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3490","50251","Schnapps",919,64,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3491","50251","Distilled Spirits",75,3,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3492","50251","Amaretto",50,8,93.7,14.7,3.7,29091,1322,1212,27,0,0,0,0,83,22.0052950075643,91.679273827534,2.04236006051437
"3493","52803","Amaretto",180,14,92.2,31.6,4.8,27448,22676,17778,3069,110,514,4,336,865,1.210442758864,78.4000705591815,13.5341330040572
"3494","52803","Distilled Spirits",595,24,92.2,31.6,4.8,27448,22676,17778,3069,110,514,4,336,865,1.210442758864,78.4000705591815,13.5341330040572
"3495","51510","Whisky",27276,1623,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3496","51510","Gin",1172,92,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3497","51510","Vodka",20180,1971,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3498","51510","Rum",14397,865,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3499","51510","Brandy",4517,265,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3500","51510","Misc",4348,174,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3501","51510","Tequila",2419,118,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3502","51510","Schnapps",1925,130,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75,8.46613545816733,94.2363877822045,2.70916334661355
"3503","50590","Misc",3463,190,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3504","50590","Whisky",19273,1548,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3505","50590","Tequila",1302,71,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3506","50590","Vodka",8881,943,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3507","50590","Distilled Spirits",673,32,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3508","50590","Gin",658,59,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3509","50590","Rum",8570,645,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3510","50590","Brandy",2086,203,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3511","50590","Amaretto",214,11,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3512","50590","Schnapps",2134,160,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13,27.9771739130435,93.4782608695652,0
"3513","50130","Rum",5065,392,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3514","50130","Misc",1089,55,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3515","50130","Whisky",10465,923,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3516","50130","Gin",151,8,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3517","50130","Vodka",10034,1338,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3518","50130","Brandy",439,17,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3519","50130","Schnapps",505,37,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3520","50130","Distilled Spirits",310,14,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3521","50130","Amaretto",41,6,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3522","50130","Tequila",703,32,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0,24.1872366044551,98.6152919927754,1.20409391932571
"3523","50228","Rum",3037,195,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3524","50228","Whisky",9755,659,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3525","50228","Gin",131,7,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3526","50228","Vodka",7447,957,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3527","50228","Misc",942,45,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3528","50228","Brandy",131,8,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3529","50228","Schnapps",466,32,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3530","50228","Distilled Spirits",57,1,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3531","50228","Tequila",216,9,94.2,26.9,1.9,35200,2673,2611,9,0,3,20,2,28,13.1687242798354,97.6805087916199,0.336700336700337
"3532","50680","Rum",2633,175,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3533","50680","Whisky",7385,617,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3534","50680","Gin",114,15,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3535","50680","Vodka",6214,760,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3536","50680","Brandy",129,11,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3537","50680","Misc",653,32,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3538","50680","Schnapps",358,28,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3539","50680","Distilled Spirits",388,17,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3540","50680","Tequila",184,6,94.9,20,5.4,35173,1357,1331,0,0,3,0,0,23,25.9196757553427,98.0840088430361,0
"3541","52068","Misc",1039,46,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3542","52068","Whisky",14269,903,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3543","52068","Gin",245,15,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3544","52068","Vodka",8985,810,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3545","52068","Rum",4888,306,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3546","52068","Brandy",833,30,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3547","52068","Schnapps",1067,64,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3548","52068","Distilled Spirits",564,25,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3549","52068","Amaretto",24,4,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3550","52068","Tequila",564,18,94.6,32.6,2.6,36960,4403,4215,95,1,14,0,0,78,8.39427662957075,95.7301839654781,2.15761980467863
"3551","50033","Rum",5410,364,90.5,0,3,28958,41,40,0,1,0,0,0,0,706.292682926829,97.5609756097561,0
"3552","50033","Whisky",16611,1141,90.5,0,3,28958,41,40,0,1,0,0,0,0,706.292682926829,97.5609756097561,0
